2.259999999999999787e+00,3.232794702053070068e-01,1.187620088458061218e-01,7.232107222080230713e-02,2.315181195735931396e-01,1.990899629890918732e-02,2.146993726491928101e-01,1.951096765697002411e-02
2.459999999999999964e+00,2.764864861965179443e-01,1.763919293880462646e-01,9.332088381052017212e-02,2.329960018396377563e-01,2.060991339385509491e-02,1.799323558807373047e-01,2.026242390275001526e-02
2.660000000000000142e+00,1.567774415016174316e-01,3.570676147937774658e-01,1.003351509571075439e-01,1.687655895948410034e-01,1.811136677861213684e-02,1.785798221826553345e-01,2.036295644938945770e-02
2.859999999999999876e+00,2.448335736989974976e-01,5.846362113952636719e-01,2.651810646057128906e-02,9.029706567525863647e-02,1.021426077932119370e-02,3.228514268994331360e-02,1.121555175632238388e-02
3.060000000000000053e+00,4.807822406291961670e-01,2.889184057712554932e-01,2.621975913643836975e-02,1.420709192752838135e-01,1.267050020396709442e-02,3.867368400096893311e-02,1.066441275179386139e-02
3.259999999999999787e+00,5.137927532196044922e-01,2.172046303749084473e-01,2.947544306516647339e-02,1.816245913505554199e-01,1.514467038214206696e-02,3.319116309285163879e-02,9.566810913383960724e-03
3.459999999999999964e+00,6.019389629364013672e-01,2.171248197555541992e-01,5.116679519414901733e-02,9.757489711046218872e-02,6.697710603475570679e-03,1.853783801198005676e-02,6.959000602364540100e-03
3.660000000000000142e+00,8.498176932334899902e-01,6.820591539144515991e-02,1.937605626881122589e-02,3.806096687912940979e-02,4.278560634702444077e-03,1.527613960206508636e-02,4.984724335372447968e-03
3.859999999999999876e+00,9.449996948242187500e-01,2.793383598327636719e-02,5.717007908970117569e-03,1.220260653644800186e-02,1.076501910574734211e-03,6.548742763698101044e-03,1.521607162430882454e-03
4.059999999999999609e+00,8.368270397186279297e-01,8.905640989542007446e-02,1.962814107537269592e-02,2.877995371818542480e-02,2.325125737115740776e-03,2.138860151171684265e-02,1.994688995182514191e-03
4.259999999999999787e+00,7.106453776359558105e-01,1.345174312591552734e-01,4.372207820415496826e-02,3.977056592702865601e-02,3.280465723946690559e-03,6.525538116693496704e-02,2.808728953823447227e-03
4.459999999999999964e+00,5.074720978736877441e-01,3.650232553482055664e-01,3.162515535950660706e-02,3.744809702038764954e-02,2.752932487055659294e-03,5.339985713362693787e-02,2.278607571497559547e-03
4.660000000000000142e+00,3.886356353759765625e-01,4.290085434913635254e-01,4.488188773393630981e-02,4.837889969348907471e-02,2.903492422774434090e-03,8.367878943681716919e-02,2.512787235900759697e-03
4.860000000000000320e+00,4.601147174835205078e-01,3.727704882621765137e-01,7.803635299205780029e-02,6.224651262164115906e-02,2.283297246322035789e-03,2.327208034694194794e-02,1.276566181331872940e-03
5.059999999999999609e+00,1.530675292015075684e-01,8.124182224273681641e-01,1.169512327760457993e-02,1.714293844997882843e-02,1.342396717518568039e-03,3.926683217287063599e-03,4.071344155818223953e-04
5.259999999999999787e+00,8.690106868743896484e-02,7.809841632843017578e-01,9.730207175016403198e-02,2.737093344330787659e-02,1.959573943167924881e-03,4.573934711515903473e-03,9.082675678655505180e-04
5.459999999999999964e+00,4.296700656414031982e-02,8.946531414985656738e-01,4.144977033138275146e-02,1.562189869582653046e-02,1.296099857427179813e-03,3.240858670324087143e-03,7.711380021646618843e-04
5.660000000000000142e+00,2.007030183449387550e-03,9.633800983428955078e-01,2.388409897685050964e-02,5.307635292410850525e-03,2.389057772234082222e-03,2.611627569422125816e-03,4.204156284686177969e-04
5.860000000000000320e+00,3.585161175578832626e-03,9.635882377624511719e-01,1.824178919196128845e-02,3.529366338625550270e-03,4.717606119811534882e-03,5.397024564445018768e-03,9.408210753463208675e-04
6.059999999999999609e+00,9.049931541085243225e-04,8.107701539993286133e-01,1.441423445940017700e-01,2.380455378443002701e-03,7.143613882362842560e-03,3.209062293171882629e-02,2.567859366536140442e-03
6.259999999999999787e+00,5.536224925890564919e-04,9.007318019866943359e-01,6.610231101512908936e-02,1.805674866773188114e-03,1.078115403652191162e-02,1.651529222726821899e-02,3.510153386741876602e-03
6.459999999999999964e+00,2.023046370595693588e-03,9.428649544715881348e-01,1.583965122699737549e-02,2.910469425842165947e-03,2.203056216239929199e-02,9.971120394766330719e-03,4.360267892479896545e-03
6.660000000000000142e+00,4.083989653736352921e-03,7.685663104057312012e-01,9.377551078796386719e-02,1.235914323478937149e-02,4.555976390838623047e-02,2.635088562965393066e-02,4.930442944169044495e-02
6.860000000000000320e+00,7.697514444589614868e-02,3.632414638996124268e-01,7.797192037105560303e-02,4.658426716923713684e-02,2.037864625453948975e-01,8.134497702121734619e-02,1.500957757234573364e-01
7.059999999999999609e+00,1.122843101620674133e-01,8.312443643808364868e-02,1.973145157098770142e-01,7.203290611505508423e-02,1.176983639597892761e-01,1.110073029994964600e-01,3.065381944179534912e-01
7.259999999999999787e+00,3.756613433361053467e-01,3.042779862880706787e-02,2.011459618806838989e-01,5.026343092322349548e-02,4.850495234131813049e-02,9.295111894607543945e-02,2.010453343391418457e-01
7.459999999999999964e+00,4.925623536109924316e-01,6.832797545939683914e-03,4.765357822179794312e-02,4.394134506583213806e-02,2.240995876491069794e-02,1.193101927638053894e-01,2.672897875308990479e-01
7.660000000000000142e+00,1.587876379489898682e-01,3.916903864592313766e-03,3.550265356898307800e-02,1.675662584602832794e-02,6.577053107321262360e-03,4.646014571189880371e-01,3.138575851917266846e-01
7.860000000000000320e+00,1.209101304411888123e-01,1.730073010548949242e-03,1.167622357606887817e-01,1.098248269408941269e-02,2.377553377300500870e-03,6.070536971092224121e-01,1.401838213205337524e-01
8.060000000000000497e+00,4.753936082124710083e-02,1.958768581971526146e-03,6.063920259475708008e-02,3.340278752148151398e-03,1.188636873848736286e-03,8.135884404182434082e-01,7.174533605575561523e-02
8.259999999999999787e+00,2.163985744118690491e-03,2.478654496371746063e-04,2.829263173043727875e-02,2.442713594064116478e-04,2.843627007678151131e-04,9.506916999816894531e-01,1.807516813278198242e-02
8.460000000000000853e+00,1.922841067425906658e-03,6.657197081949561834e-05,3.306495724245905876e-03,8.074096695054322481e-05,1.062695446307770908e-04,9.872941374778747559e-01,7.222922053188085556e-03
8.660000000000000142e+00,2.284712623804807663e-03,2.908522437792271376e-04,3.059649094939231873e-02,1.591284526512026787e-04,6.940625025890767574e-04,9.530964493751525879e-01,1.287827361375093460e-02
8.859999999999999432e+00,5.312464665621519089e-03,1.329647144302725792e-03,1.519065201282501221e-01,3.971526399254798889e-03,5.134906619787216187e-03,7.980253696441650391e-01,3.431949019432067871e-02
9.060000000000000497e+00,7.802696432918310165e-03,3.079445334151387215e-03,6.456447839736938477e-01,2.948782872408628464e-03,1.856219209730625153e-02,2.893930673599243164e-01,3.256895765662193298e-02
9.259999999999999787e+00,5.956927314400672913e-03,2.085906686261296272e-03,8.224335908889770508e-01,2.201245166361331940e-03,7.080319803208112717e-03,1.457633227109909058e-01,1.447865460067987442e-02
9.460000000000000853e+00,1.583164930343627930e-02,5.154938902705907822e-03,8.589997291564941406e-01,1.687614829279482365e-03,1.063406560570001602e-02,8.949598670005798340e-02,1.819613762199878693e-02
9.660000000000000142e+00,1.848326250910758972e-02,5.090293008834123611e-03,9.166342616081237793e-01,3.256988944485783577e-03,5.878028459846973419e-03,4.416627809405326843e-02,6.490838248282670975e-03
9.859999999999999432e+00,1.654785573482513428e-01,4.488775134086608887e-02,4.458592534065246582e-01,1.678555272519588470e-02,4.153891652822494507e-02,1.822371035814285278e-01,1.032128781080245972e-01
1.006000000000000050e+01,1.563954204320907593e-01,8.496598899364471436e-02,1.936394721269607544e-01,3.904481232166290283e-02,1.041773185133934021e-01,2.591860592365264893e-01,1.625909060239791870e-01
1.025999999999999979e+01,2.406039834022521973e-01,7.145451009273529053e-02,8.319751173257827759e-02,1.006726250052452087e-01,8.902677893638610840e-02,2.826665341854095459e-01,1.323780417442321777e-01
1.046000000000000085e+01,1.461831480264663696e-01,4.458023235201835632e-02,4.893241077661514282e-02,2.136018872261047363e-01,1.132623106241226196e-01,2.723980844020843506e-01,1.610419303178787231e-01
1.066000000000000014e+01,1.603800505399703979e-01,5.378011241555213928e-02,6.115272268652915955e-02,1.714590489864349365e-01,1.275698691606521606e-01,2.816053926944732666e-01,1.440527886152267456e-01
1.085999999999999943e+01,2.352522015571594238e-01,7.480870932340621948e-02,1.446503102779388428e-01,9.417713433504104614e-02,1.265490055084228516e-01,2.125940024852752686e-01,1.119686216115951538e-01
1.106000000000000050e+01,2.142435014247894287e-01,5.845757946372032166e-02,8.598762750625610352e-02,1.220923513174057007e-01,1.264711916446685791e-01,2.913322150707244873e-01,1.014155372977256775e-01
1.125999999999999979e+01,1.677515655755996704e-01,6.369525939226150513e-02,1.057228669524192810e-01,1.417192220687866211e-01,1.570081710815429688e-01,2.658859789371490479e-01,9.821690618991851807e-02
1.146000000000000085e+01,2.454580664634704590e-01,7.019650936126708984e-02,1.172364205121994019e-01,1.050348281860351562e-01,1.205162405967712402e-01,2.379371225833892822e-01,1.036207526922225952e-01
1.166000000000000014e+01,1.905935555696487427e-01,6.773211061954498291e-02,1.179281771183013916e-01,1.294843256473541260e-01,1.368632167577743530e-01,2.645862102508544922e-01,9.281236678361892700e-02
1.185999999999999943e+01,2.281305938959121704e-01,7.877392321825027466e-02,1.248736009001731873e-01,1.075658798217773438e-01,1.236628219485282898e-01,2.435475587844848633e-01,9.344569593667984009e-02
1.206000000000000050e+01,2.010319530963897705e-01,7.106215506792068481e-02,1.356855928897857666e-01,1.196793764829635620e-01,1.302708983421325684e-01,2.448384761810302734e-01,9.743148833513259888e-02
1.225999999999999979e+01,1.954082548618316650e-01,7.483557611703872681e-02,1.237173601984977722e-01,1.116080135107040405e-01,1.188077032566070557e-01,2.783640325069427490e-01,9.725901484489440918e-02
1.246000000000000085e+01,1.985539644956588745e-01,8.558341115713119507e-02,1.198304668068885803e-01,1.223938241600990295e-01,1.302809268236160278e-01,2.496424615383148193e-01,9.371490031480789185e-02
1.266000000000000014e+01,2.063467502593994141e-01,6.745598465204238892e-02,1.239291876554489136e-01,1.107893362641334534e-01,1.202995553612709045e-01,2.724173963069915771e-01,9.876179695129394531e-02
1.285999999999999943e+01,2.317952215671539307e-01,8.692152053117752075e-02,1.232547834515571594e-01,1.237600594758987427e-01,1.290413737297058105e-01,2.185185849666595459e-01,8.670846372842788696e-02
1.306000000000000050e+01,2.065883129835128784e-01,7.605965435504913330e-02,1.266631036996841431e-01,1.191118657588958740e-01,1.171225607395172119e-01,2.570487856864929199e-01,9.740570187568664551e-02
1.325999999999999979e+01,2.460601329803466797e-01,9.050156176090240479e-02,1.250062733888626099e-01,1.114864423871040344e-01,1.266112625598907471e-01,2.090467810630798340e-01,9.128756076097488403e-02
1.346000000000000085e+01,2.221600562334060669e-01,7.026252895593643188e-02,1.097149699926376343e-01,1.273341178894042969e-01,1.211680620908737183e-01,2.508800923824310303e-01,9.848020970821380615e-02
1.366000000000000014e+01,2.277298718690872192e-01,7.444946467876434326e-02,1.168603301048278809e-01,1.120819374918937683e-01,1.250946223735809326e-01,2.386955618858337402e-01,1.050881370902061462e-01
1.385999999999999943e+01,2.287375777959823608e-01,7.433564960956573486e-02,1.190580129623413086e-01,1.202212572097778320e-01,1.195875629782676697e-01,2.368900626897811890e-01,1.011698320508003235e-01
1.406000000000000050e+01,1.993503570556640625e-01,7.667672634124755859e-02,1.189413443207740784e-01,1.055881157517433167e-01,1.139147803187370300e-01,2.772116065025329590e-01,1.083170771598815918e-01
1.425999999999999979e+01,2.223680913448333740e-01,8.144780993461608887e-02,1.183305010199546814e-01,1.305287927389144897e-01,1.186574548482894897e-01,2.308317273855209351e-01,9.783565998077392578e-02
1.446000000000000085e+01,2.211387008428573608e-01,6.851774454116821289e-02,1.194900125265121460e-01,1.115898713469505310e-01,1.200468614697456360e-01,2.558566033840179443e-01,1.033601835370063782e-01
1.466000000000000014e+01,2.232245057821273804e-01,8.024758100509643555e-02,1.317055523395538330e-01,1.318913549184799194e-01,1.187315285205841064e-01,2.205316126346588135e-01,9.366788715124130249e-02
1.485999999999999943e+01,2.301854640245437622e-01,6.620644778013229370e-02,1.255595386028289795e-01,1.155804097652435303e-01,1.091138198971748352e-01,2.503888905048370361e-01,1.029654145240783691e-01
1.506000000000000050e+01,2.407382726669311523e-01,8.188145607709884644e-02,1.093138381838798523e-01,1.379864811897277832e-01,1.224555969238281250e-01,2.118151932954788208e-01,9.580909460783004761e-02
1.525999999999999979e+01,2.343274205923080444e-01,6.910776346921920776e-02,1.157973781228065491e-01,1.358779221773147583e-01,1.169427931308746338e-01,2.378153353929519653e-01,9.013138711452484131e-02
1.546000000000000085e+01,2.266615033149719238e-01,8.445896953344345093e-02,1.241489052772521973e-01,1.314805746078491211e-01,1.208090931177139282e-01,2.158370018005371094e-01,9.660401195287704468e-02
1.566000000000000014e+01,2.489505261182785034e-01,7.360633462667465210e-02,1.035802662372589111e-01,1.381326019763946533e-01,1.179181262850761414e-01,2.249670177698135376e-01,9.284511208534240723e-02
1.585999999999999943e+01,2.549133598804473877e-01,7.845778018236160278e-02,1.072133108973503113e-01,1.164293438196182251e-01,1.204587072134017944e-01,2.224887162446975708e-01,1.000387594103813171e-01
1.605999999999999872e+01,2.428701370954513550e-01,7.414449006319046021e-02,1.209133714437484741e-01,1.277439147233963013e-01,1.073901206254959106e-01,2.345420122146606445e-01,9.239592403173446655e-02
1.626000000000000156e+01,2.425838112831115723e-01,7.688480615615844727e-02,1.131889075040817261e-01,1.191102787852287292e-01,1.070757880806922913e-01,2.426131069660186768e-01,9.854336082935333252e-02
1.646000000000000085e+01,2.688280642032623291e-01,7.618436217308044434e-02,1.127844825387001038e-01,1.251624971628189087e-01,9.765569120645523071e-02,2.271534204483032227e-01,9.223148971796035767e-02
1.666000000000000014e+01,2.622314095497131348e-01,7.233641296625137329e-02,1.146158948540687561e-01,1.209900230169296265e-01,9.607430547475814819e-02,2.378114312887191772e-01,9.594048559665679932e-02
1.685999999999999943e+01,2.617247104644775391e-01,7.296554744243621826e-02,1.074169427156448364e-01,1.224262714385986328e-01,1.019343361258506775e-01,2.404233813285827637e-01,9.310878813266754150e-02
1.705999999999999872e+01,2.377592027187347412e-01,7.254318147897720337e-02,1.127340346574783325e-01,1.275444030761718750e-01,1.022368967533111572e-01,2.530872821807861328e-01,9.409499168395996094e-02
1.726000000000000156e+01,2.141684293746948242e-01,8.179689943790435791e-02,1.221752464771270752e-01,1.222041398286819458e-01,1.001236438751220703e-01,2.619496583938598633e-01,9.758199006319046021e-02
1.746000000000000085e+01,2.413531392812728882e-01,9.188073128461837769e-02,1.004689410328865051e-01,1.535349339246749878e-01,1.113894432783126831e-01,2.308539897203445435e-01,7.051887363195419312e-02
1.766000000000000014e+01,3.068456053733825684e-01,8.646134287118911743e-02,8.143848180770874023e-02,1.276124566793441772e-01,1.531725376844406128e-01,1.658454984426498413e-01,7.862412929534912109e-02
1.785999999999999943e+01,1.601174771785736084e-01,7.366432994604110718e-02,1.417502611875534058e-01,1.236956194043159485e-01,1.283976584672927856e-01,2.598788142204284668e-01,1.124958693981170654e-01
1.805999999999999872e+01,1.487904936075210571e-01,1.058109924197196960e-01,8.243343979120254517e-02,1.870294660329818726e-01,1.898832619190216064e-01,1.598279178142547607e-01,1.262244284152984619e-01
1.826000000000000156e+01,1.279450505971908569e-01,1.738180816173553467e-01,7.632102072238922119e-02,1.185782104730606079e-01,1.385386586189270020e-01,2.382740676403045654e-01,1.265249997377395630e-01
1.846000000000000085e+01,8.955462276935577393e-02,1.720105260610580444e-01,5.473751202225685120e-02,2.874449491500854492e-01,1.758936047554016113e-01,1.710429042577743530e-01,4.931588098406791687e-02
1.866000000000000014e+01,2.599316649138927460e-02,2.842005193233489990e-01,4.987183958292007446e-02,2.847616672515869141e-01,2.069790959358215332e-01,8.648319542407989502e-02,6.171052902936935425e-02
1.885999999999999943e+01,1.076799444854259491e-02,1.390807777643203735e-01,1.821703091263771057e-02,3.680766522884368896e-01,3.896648883819580078e-01,4.647080972790718079e-02,2.772185020148754120e-02
1.905999999999999872e+01,8.804351091384887695e-03,1.570451259613037109e-02,1.194228325039148331e-02,6.460102796554565430e-01,2.749199867248535156e-01,1.725811511278152466e-02,2.536047063767910004e-02
1.926000000000000156e+01,8.382020518183708191e-03,2.621389366686344147e-02,9.826398454606533051e-03,4.472430050373077393e-01,4.328515529632568359e-01,2.816654928028583527e-02,4.731655865907669067e-02
1.946000000000000085e+01,3.264543134719133377e-03,1.288993190973997116e-02,1.455770106986165047e-03,2.317653447389602661e-01,7.291627526283264160e-01,5.782609339803457260e-03,1.567900553345680237e-02
1.966000000000000014e+01,5.348163540475070477e-04,4.171480424702167511e-03,2.176806447096168995e-04,6.218081712722778320e-02,9.302121996879577637e-01,5.782103398814797401e-04,2.104852348566055298e-03
1.985999999999999943e+01,6.116846925579011440e-04,6.415520329028367996e-03,1.051274593919515610e-03,9.156569093465805054e-02,8.974102735519409180e-01,7.378575974144041538e-04,2.207662444561719894e-03
2.005999999999999872e+01,4.272169026080518961e-04,2.404609462246298790e-03,4.680457932408899069e-04,3.276482969522476196e-02,9.633902907371520996e-01,1.332695101154968143e-04,4.117300850339233875e-04
2.026000000000000156e+01,1.209414098411798477e-03,4.961953964084386826e-03,1.556246075779199600e-03,1.325091272592544556e-01,8.576689362525939941e-01,7.818176527507603168e-04,1.312478678300976753e-03
2.046000000000000085e+01,2.540447749197483063e-03,2.216211985796689987e-03,9.117940207943320274e-04,1.658959984779357910e-01,8.267212510108947754e-01,4.678901459556072950e-04,1.246457570232450962e-03
2.066000000000000014e+01,5.751981865614652634e-03,5.978799890726804733e-03,1.606570673175156116e-03,1.227424517273902893e-01,8.611368536949157715e-01,1.063785050064325333e-03,1.719595980830490589e-03
2.085999999999999943e+01,1.797485165297985077e-02,9.902888536453247070e-02,5.235053598880767822e-03,1.577379405498504639e-01,7.123605012893676758e-01,2.821773523464798927e-03,4.840956535190343857e-03
2.105999999999999872e+01,1.006482727825641632e-02,7.345507740974426270e-01,7.284303661435842514e-03,5.553352087736129761e-02,1.842740029096603394e-01,3.185451030731201172e-03,5.107057746499776840e-03
2.126000000000000156e+01,1.077443920075893402e-02,7.910650372505187988e-01,4.443494603037834167e-03,4.303794354200363159e-02,1.297163516283035278e-01,7.570166140794754028e-03,1.339246984571218491e-02
2.146000000000000085e+01,6.311014294624328613e-03,7.340263724327087402e-01,3.615284105762839317e-03,5.840026214718818665e-02,1.519853472709655762e-01,2.909484505653381348e-02,1.656691730022430420e-02
2.166000000000000014e+01,3.300537168979644775e-02,4.386092424392700195e-01,1.165032386779785156e-02,7.545611262321472168e-02,3.248085677623748779e-01,7.351941615343093872e-02,4.295096546411514282e-02
2.185999999999999943e+01,9.694673120975494385e-03,1.848968118429183960e-01,4.970103967934846878e-03,1.887702196836471558e-01,5.063301920890808105e-01,5.051620304584503174e-02,5.482180044054985046e-02
2.205999999999999872e+01,5.217726901173591614e-02,2.036990523338317871e-01,1.159590110182762146e-02,3.398726284503936768e-01,2.845445871353149414e-01,6.794783473014831543e-02,4.016272351145744324e-02
2.226000000000000156e+01,8.180113136768341064e-02,2.706110477447509766e-01,1.867206580936908722e-02,1.716447770595550537e-01,3.422027230262756348e-01,7.164885103702545166e-02,4.341934621334075928e-02
2.246000000000000085e+01,3.203577101230621338e-01,9.911713749170303345e-02,3.587297350168228149e-02,1.253804862499237061e-01,1.972701251506805420e-01,1.310574114322662354e-01,9.094412624835968018e-02
2.266000000000000014e+01,3.071484565734863281e-01,1.445496976375579834e-01,5.227431282401084900e-02,2.126892060041427612e-01,1.537933051586151123e-01,8.080191165208816528e-02,4.874303936958312988e-02
2.285999999999999943e+01,6.329712867736816406e-01,8.274247497320175171e-02,2.866846509277820587e-02,6.673882901668548584e-02,7.596365362405776978e-02,4.897480458021163940e-02,6.394039839506149292e-02
2.305999999999999872e+01,7.190296053886413574e-01,1.002550944685935974e-01,1.871742680668830872e-02,5.726602301001548767e-02,3.095053322613239288e-02,3.679528832435607910e-02,3.698597103357315063e-02
2.326000000000000156e+01,8.541468977928161621e-01,4.782782122492790222e-02,1.556624099612236023e-02,3.188384696841239929e-02,1.794561743736267090e-02,1.845445483922958374e-02,1.417514402419328690e-02
2.346000000000000085e+01,7.892166972160339355e-01,8.636840432882308960e-02,1.882157288491725922e-02,1.704449579119682312e-02,3.571573272347450256e-02,3.293913602828979492e-02,1.989387907087802887e-02
2.366000000000000014e+01,4.546993970870971680e-01,4.088383018970489502e-01,1.707292534410953522e-02,8.168680593371391296e-03,1.133215986192226410e-02,8.670252561569213867e-02,1.318600960075855255e-02
2.385999999999999943e+01,6.705100536346435547e-01,1.948655098676681519e-01,1.908596232533454895e-02,2.817905507981777191e-02,1.040344033390283585e-02,6.542302668094635010e-02,1.153290737420320511e-02
2.405999999999999872e+01,6.997821927070617676e-01,1.384778320789337158e-01,8.761553093791007996e-03,4.148449003696441650e-02,2.103073522448539734e-02,7.276933640241622925e-02,1.769386790692806244e-02
2.426000000000000156e+01,2.203957289457321167e-01,7.142129540443420410e-01,1.169038470834493637e-02,1.864678598940372467e-02,8.761741220951080322e-03,2.289725467562675476e-02,3.395140636712312698e-03
2.446000000000000085e+01,5.838811993598937988e-01,3.876617252826690674e-01,3.437665989622473717e-03,1.924387924373149872e-02,1.866436563432216644e-03,3.241511294618248940e-03,6.676043849438428879e-04
2.466000000000000014e+01,9.176002740859985352e-01,6.913700699806213379e-02,1.650915713980793953e-03,9.003169834613800049e-03,7.728268392384052277e-04,1.283974270336329937e-03,5.519416881725192070e-04
2.485999999999999943e+01,6.510878205299377441e-01,3.039247393608093262e-01,6.213250569999217987e-03,3.346306830644607544e-02,1.883624703623354435e-03,2.380802296102046967e-03,1.046622870489954948e-03
2.505999999999999872e+01,9.431245326995849609e-01,2.857729233801364899e-02,4.554315004497766495e-03,1.966046169400215149e-02,8.763402001932263374e-04,2.616990590468049049e-03,5.900157266296446323e-04
2.526000000000000156e+01,3.076018393039703369e-01,6.304402947425842285e-01,8.663992397487163544e-03,4.187733680009841919e-02,3.443032503128051758e-03,5.757762584835290909e-03,2.215661341324448586e-03
2.546000000000000085e+01,2.671579420566558838e-01,6.440515518188476562e-01,9.447800926864147186e-03,5.619437620043754578e-02,7.235546596348285675e-03,1.276029832661151886e-02,3.152385819703340530e-03
2.566000000000000014e+01,3.599245473742485046e-02,8.870487213134765625e-01,2.454790472984313965e-02,3.099124692380428314e-02,5.299492739140987396e-03,1.407977752387523651e-02,2.040407620370388031e-03
2.585999999999999943e+01,3.298003692179918289e-03,9.419344067573547363e-01,3.004166483879089355e-02,7.110886741429567337e-03,2.435924718156456947e-03,1.409707032144069672e-02,1.081941183656454086e-03
2.605999999999999872e+01,6.529402453452348709e-03,8.574688434600830078e-01,7.148738950490951538e-02,1.710382662713527679e-02,6.704139523208141327e-03,3.784861415624618530e-02,2.857688115909695625e-03
2.626000000000000156e+01,1.116336975246667862e-02,8.207367062568664551e-01,7.795993983745574951e-02,3.818417340517044067e-02,2.264600805938243866e-02,2.571068517863750458e-02,3.599127056077122688e-03
2.646000000000000085e+01,1.756042800843715668e-02,8.698278069496154785e-01,6.208160519599914551e-02,1.696322113275527954e-02,1.036738138645887375e-02,1.871535181999206543e-02,4.484149161726236343e-03
